Time,Chamber Pressure [Bar],N2 Pressure [Bar],Leakage Rate [Bar/Min],Wall Temp [C],Coolant In Temp [C],Coolant Out Temp [C],Injector Temp [C],Internal Temp [C],Pressure Temp [C],Rate of Temp Change [C/min],Heater On
06/17/2024 12:40:46.478 PM,4.97858572,0.3270688057,-0.1277486831,21.46140289,36.46914673,36.11853409,22.21331406,22.41825676,21.3605423,0.3272380673,0
06/17/2024 12:40:47.477 PM,4.990530491,0.3318476081,-0.1655443907,21.45979118,36.538311,36.15135193,22.21783638,22.39326096,21.35700607,-0.1167119308,0
06/17/2024 12:40:48.477 PM,4.971418381,0.3509598076,-0.1184593067,21.46079254,36.61058044,36.20920563,22.21342659,22.37040329,21.35326195,0.1276101921,0
06/17/2024 12:40:49.478 PM,5.004864693,0.3366253972,-0.07335882634,21.46187592,36.64800262,36.23719406,22.21487045,22.36017609,21.35909271,0.09748233197,0
06/17/2024 12:40:50.477 PM,5.009643555,0.3366253972,-0.06178400666,21.46338844,36.71738815,36.30356979,22.21096802,22.33657074,21.36182022,-0.003767356134,0
06/17/2024 12:40:51.477 PM,4.976196766,0.3031787872,-0.02586507984,21.46647644,36.76515961,36.36597061,22.20810127,22.31542015,21.36213493,0.1653260006,0
06/17/2024 12:40:52.477 PM,5.026366711,0.3652942181,-0.03248009458,21.46880913,36.79953384,36.40606308,22.21043396,22.29340935,21.35869789,0.1247869341,0
06/17/2024 12:40:53.477 PM,4.990530491,0.3175121844,0.03356171399,21.46918297,36.81077194,36.42692947,22.20954514,22.28461075,21.3645153,0.0326766019,0
06/17/2024 12:40:54.477 PM,5.023978233,0.3414041996,0.1037244797,21.47068787,36.83880615,36.45674896,22.2085228,22.26646042,21.36367989,-0.02128661663,0
06/17/2024 12:40:55.477 PM,5.004864693,0.3461820185,0.1341220737,21.4729805,36.87955093,36.48859787,22.20720673,22.24617195,21.36142731,0.1716214729,0
06/17/2024 12:40:56.477 PM,4.992919445,0.3509598076,0.1085591167,21.47528648,36.92102432,36.52776718,22.20337677,22.22879601,21.36154747,0.1341846246,0
06/17/2024 12:40:57.477 PM,4.976196766,0.343793124,0.1020390168,21.47670364,36.95769882,36.56766129,22.20244789,22.21065712,21.36144829,0.05074578667,0
06/17/2024 12:40:58.477 PM,4.976196766,0.3509598076,0.1446264088,21.47826004,36.96956635,36.58630753,22.20093918,22.20334244,21.36513901,0.1415870975,0
06/17/2024 12:40:59.477 PM,4.992919445,0.3127343953,0.1399815828,21.47807312,36.96421432,36.61285019,22.19894791,22.18753433,21.36484528,0.03789444918,0
06/17/2024 12:41:00.477 PM,4.980974674,0.3461820185,0.1116063297,21.48183632,36.95848846,36.61870575,22.19585419,22.17150688,21.36649513,0.2287640336,0
06/17/2024 12:41:01.477 PM,4.990530491,0.3485709131,0.1238022223,21.48140144,36.97498322,36.62415695,22.19487762,22.15464401,21.36821365,-0.02193522846,0
06/17/2024 12:41:02.477 PM,5.004864693,0.3796286285,0.1660781652,21.48267174,37.00135422,36.64661407,22.19524384,22.144207,21.36697769,0.1582353525,0
06/17/2024 12:41:03.477 PM,5.002475739,0.3796286285,0.141959697,21.48431587,37.01348877,36.65589905,22.19237709,22.13447952,21.36392212,0.1494601929,0
06/17/2024 12:41:04.477 PM,5.031144619,0.3461820185,0.1851736158,21.48553085,37.03606415,36.68169022,22.19160843,22.12020111,21.36786652,0.02117155816,0
06/17/2024 12:41:05.477 PM,5.014421463,0.3652942181,0.2192859054,21.48728943,37.05418777,36.69750214,22.19120026,22.10635185,21.36971283,0.1101487533,0
06/17/2024 12:41:06.477 PM,5.033533573,0.343793124,0.2141083628,21.48882484,37.0806427,36.71612549,22.19345856,22.09319496,21.36846161,0.1141578036,0
06/17/2024 12:41:07.477 PM,4.988141537,0.3796286285,0.1557469815,21.49107742,37.11047745,36.73207092,22.19137955,22.08689499,21.36883736,0.1965917272,0
06/17/2024 12:41:08.477 PM,4.990530491,0.3318476081,0.1216934994,21.49326897,37.17338181,36.78127289,22.19140625,22.07679176,21.3672123,0.05100415024,0
06/17/2024 12:41:09.478 PM,5.035922527,0.3509598076,0.03623702377,21.49594307,37.21360397,36.82917023,22.19335556,22.0629673,21.36962509,0.1991995578,0
06/17/2024 12:41:10.477 PM,5.023978233,0.3414041996,-0.08353798091,21.49628258,37.24136734,36.86371231,22.19171143,22.05180931,21.37073517,0.01979955528,0
06/17/2024 12:41:11.478 PM,4.969029427,0.3581265211,-0.1108051091,21.49576759,37.25190353,36.8927803,22.19029427,22.04314804,21.37181854,-0.006396420673,0
06/17/2024 12:41:12.477 PM,5.026366711,0.3652942181,-0.08177466691,21.49818802,37.25731659,36.89997864,22.19126892,22.03539085,21.37217903,0.2199711525,0
06/17/2024 12:41:13.477 PM,4.992919445,0.3366253972,-0.09048790485,21.501194,37.27880859,36.91470718,22.19120789,22.02621651,21.37112427,0.2596001468,0
06/17/2024 12:41:14.477 PM,5.009643555,0.3222909868,-0.06172440201,21.50216293,37.30559158,36.94416809,22.18766594,22.01791763,21.37328911,0.0477130834,0
06/17/2024 12:41:15.477 PM,5.009643555,0.3605154157,0.0001721472363,21.50351906,37.33364487,36.97044754,22.18451118,22.0059967,21.37237358,0.115849989,0
06/17/2024 12:41:16.477 PM,4.988141537,0.3605154157,0.02327603847,21.5063324,37.33517456,36.99157333,22.18317413,21.9969635,21.37398529,0.2098283676,0
06/17/2024 12:41:17.477 PM,5.052646637,0.3485709131,0.07658857107,21.50889206,37.34606934,36.99516678,22.1819458,21.9949913,21.37670517,0.2327195034,0
06/17/2024 12:41:18.477 PM,5.038311481,0.3581265211,0.1105204672,21.50865173,37.38750458,37.02022552,22.18116188,21.98701286,21.3775692,-0.05094100629,0
06/17/2024 12:41:19.478 PM,5.000086784,0.3342365026,0.07314692438,21.50947952,37.43302155,37.05488968,22.18361473,21.97887993,21.37665176,0.02705485542,0
06/17/2024 12:41:20.478 PM,5.009643555,0.2888443768,0.0114820255,21.51304245,37.46983719,37.09296417,22.17851639,21.96913719,21.37665176,0.2361689349,0
06/17/2024 12:41:21.477 PM,5.002475739,0.3485709131,-0.0009887136985,21.515728,37.48032379,37.10719681,22.17777252,21.96623802,21.37826347,0.2321574084,0
06/17/2024 12:41:22.477 PM,4.980974674,0.3294577003,-0.06067489833,21.51844215,37.51754761,37.13570023,22.17778015,21.95879936,21.37786293,0.4800677743,0
06/17/2024 12:41:23.477 PM,5.019200325,0.3390142918,-0.05683900416,21.51842117,37.57112885,37.17771912,22.17866135,21.95269203,21.37716675,0.01885360689,0
06/17/2024 12:41:24.477 PM,5.026366711,0.3318476081,-0.1055406407,21.52062035,37.60463715,37.22441864,22.17490578,21.94566917,21.37645912,0.1279354956,0
06/17/2024 12:41:25.477 PM,4.983363628,0.3366253972,-0.1250653714,21.52079391,37.59750748,37.25006104,22.17471695,21.93926811,21.37889862,0.1264188268,0
06/17/2024 12:41:26.477 PM,4.995308399,0.3366253972,-0.1367976964,21.52156258,37.59772873,37.25064087,22.17819214,21.93694878,21.37910652,0.06984902939,0
06/17/2024 12:41:27.477 PM,5.004864693,0.3366253972,-0.1069681272,21.525774,37.61381531,37.26067352,22.17734909,21.93062019,21.37981415,0.170933472,0
06/17/2024 12:41:28.477 PM,4.985752583,0.3270688057,-0.0821614638,21.52818489,37.65073776,37.28033066,22.17525101,21.92220688,21.37843704,0.09789412161,0
06/17/2024 12:41:29.477 PM,5.002475739,0.3390142918,-0.09883160889,21.52887344,37.68008041,37.31467056,22.17539597,21.92103767,21.37961578,-0.005324651653,0
06/17/2024 12:41:30.477 PM,4.988141537,0.3127343953,-0.1114759669,21.53171349,37.71546555,37.3440094,22.1746273,21.91487694,21.38139343,0.1764415993,0
